datetime,External dew-point temp. (°C),Global radiation (W/m²),Max. adaptive temp. (°C),Daily running mean temp. (°C),Direct radiation (W/m²),Wet-bulb temperature (°C),Wind speed (m/s),Solar azimuth (deg.),Diffuse radiation (W/m²),Dry-bulb temperature (°C)
2003-02-13 17:30:00,-3.16,0.000,23.57,5.38,0.000,2.40,7.00,246.9,0.000,6.20
2003-02-13 18:30:00,-2.99,0.000,23.57,5.38,0.000,2.40,6.00,258.5,0.000,6.10
2003-02-13 19:30:00,-2.09,0.000,23.57,5.38,0.000,2.60,7.00,270.1,0.000,5.90
2003-02-13 20:30:00,-1.81,0.000,23.57,5.38,0.000,2.70,6.00,282.2,0.000,5.90
2003-02-13 21:30:00,-0.98,0.000,23.57,5.38,0.000,2.90,6.00,295.8,0.000,5.70
2003-02-13 22:30:00,-0.39,0.000,23.57,5.38,0.000,3.30,7.00,311.8,0.000,6.00
2003-02-13 23:30:00,0.95,0.000,23.57,5.38,0.000,3.70,8.00,331.2,0.000,5.80
2003-02-14 00:30:00,1.21,0.000,23.57,5.38,0.000,3.80,7.00,353.8,0.000,5.80
2003-02-14 01:30:00,-0.03,0.000,23.67,5.67,0.000,3.00,5.00,17.1,0.000,5.20
2003-02-14 02:30:00,-2.69,0.000,23.67,5.67,0.000,1.70,7.00,38.2,0.000,4.70
2003-02-14 03:30:00,-3.91,0.000,23.67,5.67,0.000,1.00,8.00,55.9,0.000,4.20
2003-02-14 04:30:00,-4.55,0.000,23.67,5.67,0.000,0.20,6.00,70.6,0.000,3.20
2003-02-14 05:30:00,-3.95,0.000,23.67,5.67,0.000,-0.30,6.00,83.4,0.000,2.30
2003-02-14 06:30:00,-4.89,0.000,23.67,5.67,0.000,-1.00,5.00,95.2,0.000,1.60
2003-02-14 07:30:00,-4.67,41.000,23.67,5.67,0.000,-1.10,5.00,106.7,41.000,1.30
2003-02-14 08:30:00,-4.33,99.000,23.67,5.67,673.897,-1.10,5.00,118.5,39.000,1.10
2003-02-14 09:30:00,-5.20,217.000,23.67,5.67,674.168,-1.10,6.00,131.1,68.000,1.60
2003-02-14 10:30:00,-5.54,318.000,23.67,5.67,708.945,-0.70,6.00,144.9,87.000,2.50
2003-02-14 11:30:00,-5.17,379.000,23.67,5.67,703.907,-0.20,8.00,159.9,100.000,3.20
2003-02-14 12:30:00,-5.96,391.000,23.67,5.67,654.546,0.20,8.00,175.8,111.000,3.90
2003-02-14 13:30:00,-5.40,345.000,23.67,5.67,502.454,0.60,8.00,191.9,135.000,4.30
2003-02-14 14:30:00,-5.53,243.000,23.67,5.67,296.564,0.80,8.00,207.4,134.000,4.70
2003-02-14 15:30:00,-6.24,131.000,23.67,5.67,157.145,0.60,7.00,221.8,87.000,4.70
2003-02-14 16:30:00,-5.26,41.000,23.67,5.67,68.207,0.70,7.00,235.0,30.000,4.40
2003-02-14 17:30:00,-5.20,0.000,23.67,5.67,0.000,0.30,5.00,247.1,0.000,3.70
2003-02-14 18:30:00,-4.67,0.000,23.67,5.67,0.000,-0.10,5.00,258.7,0.000,3.10
2003-02-14 19:30:00,-4.61,0.000,23.67,5.67,0.000,-0.30,4.00,270.3,0.000,2.70
2003-02-14 20:30:00,-4.64,0.000,23.67,5.67,0.000,-0.20,5.00,282.5,0.000,2.90
2003-02-14 21:30:00,-4.34,0.000,23.67,5.67,0.000,-0.10,4.00,296.1,0.000,2.90
2003-02-14 22:30:00,-4.01,0.000,23.67,5.67,0.000,-0.10,4.00,312.1,0.000,2.70
2003-02-14 23:30:00,-4.31,0.000,23.67,5.67,0.000,-0.20,4.00,331.4,0.000,2.70
2003-02-15 00:30:00,-4.58,0.000,23.67,5.67,0.000,-0.40,4.00,353.8,0.000,2.50
2003-02-15 01:30:00,-4.02,0.000,23.51,5.17,0.000,-0.60,4.00,17.0,0.000,1.80
2003-02-15 02:30:00,-4.04,0.000,23.51,5.17,0.000,-1.00,3.00,38.0,0.000,1.10
2003-02-15 03:30:00,-4.13,0.000,23.51,5.17,0.000,-1.20,3.00,55.7,0.000,0.80
2003-02-15 04:30:00,-3.50,0.000,23.51,5.17,0.000,-0.70,3.00,70.4,0.000,1.30
2003-02-15 05:30:00,-2.66,0.000,23.51,5.17,0.000,0.00,2.00,83.2,0.000,1.80
2003-02-15 06:30:00,-1.30,1.000,23.51,5.17,0.000,1.00,4.00,95.0,1.000,2.60
2003-02-15 07:30:00,-0.12,8.000,23.51,5.17,0.000,1.60,5.00,106.5,8.000,2.80
2003-02-15 08:30:00,-0.05,32.000,23.51,5.17,0.000,1.80,5.00,118.4,32.000,3.10
2003-02-15 09:30:00,0.31,92.000,23.51,5.17,4.423,2.40,5.00,131.0,91.000,3.90
2003-02-15 10:30:00,0.56,171.000,23.51,5.17,9.062,3.00,5.00,144.8,168.000,4.80
2003-02-15 11:30:00,0.42,186.000,23.51,5.17,12.448,3.50,6.00,159.8,181.000,5.80
2003-02-15 12:30:00,-0.43,125.000,23.51,5.17,4.618,3.50,6.00,175.7,123.000,6.40
2003-02-15 13:30:00,-0.21,59.000,23.51,5.17,2.363,3.70,6.00,191.9,58.000,6.60
2003-02-15 14:30:00,-0.55,56.000,23.51,5.17,0.000,3.40,5.00,207.5,56.000,6.30
2003-02-15 15:30:00,-0.82,70.000,23.51,5.17,0.000,3.40,6.00,221.9,70.000,6.50
2003-02-15 16:30:00,-1.21,37.000,23.51,5.17,0.000,3.20,6.00,235.1,37.000,6.40
2003-02-15 17:30:00,-1.87,6.000,23.51,5.17,0.000,2.90,6.00,247.3,6.000,6.30
2003-02-15 18:30:00,-2.12,0.000,23.51,5.17,0.000,2.70,5.00,258.9,0.000,6.10
2003-02-15 19:30:00,-1.51,0.000,23.51,5.17,0.000,2.70,5.00,270.5,0.000,5.70
2003-02-15 20:30:00,-1.29,0.000,23.51,5.17,0.000,2.50,4.00,282.7,0.000,5.20
2003-02-15 21:30:00,-1.29,0.000,23.51,5.17,0.000,2.50,4.00,296.3,0.000,5.20
2003-02-15 22:30:00,-1.18,0.000,23.51,5.17,0.000,2.60,4.00,312.3,0.000,5.30
2003-02-15 23:30:00,-1.29,0.000,23.51,5.17,0.000,2.50,4.00,331.5,0.000,5.20
2003-02-16 00:30:00,-1.14,0.000,23.51,5.17,0.000,2.50,4.00,353.9,0.000,5.10
2003-02-16 01:30:00,-0.49,0.000,23.46,5.02,0.000,2.70,4.00,16.9,0.000,5.00
2003-02-16 02:30:00,0.02,0.000,23.46,5.02,0.000,2.80,4.00,37.9,0.000,4.80
2003-02-16 03:30:00,0.17,0.000,23.46,5.02,0.000,2.80,4.00,55.4,0.000,4.70
2003-02-16 04:30:00,0.50,0.000,23.46,5.02,0.000,2.70,4.00,70.2,0.000,4.30
2003-02-16 05:30:00,0.91,0.000,23.46,5.02,0.000,2.80,4.00,83.0,0.000,4.20
2003-02-16 06:30:00,0.79,0.000,23.46,5.02,0.000,2.70,4.00,94.8,0.000,4.10
2003-02-16 07:30:00,0.60,9.000,23.46,5.02,0.000,2.40,3.00,106.3,9.000,3.70
2003-02-16 08:30:00,0.57,47.000,23.46,5.02,20.210,2.50,4.00,118.2,45.000,3.90
2003-02-16 09:30:00,0.76,147.000,23.46,5.02,229.159,2.80,4.00,130.8,94.000,4.30
2003-02-16 10:30:00,-0.03,185.000,23.46,5.02,175.405,3.00,5.00,144.6,126.000,5.20
2003-02-16 11:30:00,-0.36,152.000,23.46,5.02,63.874,3.20,6.00,159.7,126.000,5.80
2003-02-16 12:30:00,-1.57,166.000,23.46,5.02,88.934,2.90,6.00,175.7,127.000,6.10
2003-02-16 13:30:00,-0.37,161.000,23.46,5.02,86.319,3.80,5.00,192.0,124.000,6.90
2003-02-16 14:30:00,-0.37,126.000,23.46,5.02,58.190,3.80,5.00,207.6,104.000,6.90
2003-02-16 15:30:00,-0.50,110.000,23.46,5.02,82.683,3.80,6.00,222.1,86.000,7.00
2003-02-16 16:30:00,-0.27,69.000,23.46,5.02,110.981,4.00,5.00,235.3,50.000,7.20
2003-02-16 17:30:00,-0.37,13.000,23.46,5.02,0.000,3.80,5.00,247.5,13.000,6.90
2003-02-16 18:30:00,0.71,0.000,23.46,5.02,0.000,4.10,4.00,259.2,0.000,6.70
2003-02-16 19:30:00,1.64,0.000,23.46,5.02,0.000,4.40,3.00,270.8,0.000,6.60
2003-02-16 20:30:00,3.15,0.000,23.46,5.02,0.000,4.80,4.00,282.9,0.000,6.20
2003-02-16 21:30:00,3.63,0.000,23.46,5.02,0.000,4.80,4.00,296.5,0.000,5.80
2003-02-16 22:30:00,3.63,0.000,23.46,5.02,0.000,4.80,2.00,312.5,0.000,5.80
2003-02-16 23:30:00,3.27,0.000,23.46,5.02,0.000,4.80,2.00,331.7,0.000,6.10
2003-02-17 00:30:00,3.51,0.000,23.46,5.02,0.000,4.90,3.00,353.9,0.000,6.10
2003-02-17 01:30:00,3.40,0.000,23.49,5.14,0.000,4.80,3.00,16.9,0.000,6.00
2003-02-17 02:30:00,3.99,0.000,23.49,5.14,0.000,4.80,5.00,37.7,0.000,5.50
2003-02-17 03:30:00,4.33,0.000,23.49,5.14,0.000,4.90,4.00,55.2,0.000,5.40
2003-02-17 04:30:00,4.65,0.000,23.49,5.14,0.000,5.10,4.00,69.9,0.000,5.50
2003-02-17 05:30:00,4.64,0.000,23.49,5.14,0.000,5.20,4.00,82.8,0.000,5.70
2003-02-17 06:30:00,4.64,0.000,23.49,5.14,0.000,5.20,4.00,94.6,0.000,5.70
2003-02-17 07:30:00,2.86,3.000,23.49,5.14,0.000,3.60,4.00,106.1,3.000,4.20
2003-02-17 08:30:00,1.81,9.000,23.49,5.14,0.000,2.60,4.00,118.0,9.000,3.20
2003-02-17 09:30:00,0.96,45.000,23.49,5.14,0.000,2.20,5.00,130.7,45.000,3.10
2003-02-17 10:30:00,0.12,95.000,23.49,5.14,0.000,2.10,4.00,144.5,95.000,3.50
2003-02-17 11:30:00,0.54,121.000,23.49,5.14,4.849,2.60,5.00,159.6,119.000,4.10
2003-02-17 12:30:00,0.42,129.000,23.49,5.14,18.020,2.50,6.00,175.7,121.000,4.00
2003-02-17 13:30:00,-1.22,119.000,23.49,5.14,16.128,1.90,5.00,192.0,112.000,4.10
2003-02-17 14:30:00,-1.95,110.000,23.49,5.14,7.825,1.10,7.00,207.7,107.000,3.20
2003-02-17 15:30:00,-3.93,83.000,23.49,5.14,6.770,0.40,6.00,222.3,81.000,3.20
2003-02-17 16:30:00,-3.58,37.000,23.49,5.14,0.000,0.40,6.00,235.5,37.000,3.00
2003-02-17 17:30:00,-3.01,9.000,23.49,5.14,0.000,0.30,5.00,247.7,9.000,2.50
2003-02-17 18:30:00,-3.34,0.000,23.49,5.14,0.000,0.00,7.00,259.4,0.000,2.20
2003-02-17 19:30:00,-2.35,0.000,23.49,5.14,0.000,0.00,7.00,271.0,0.000,1.60
2003-02-17 20:30:00,-2.05,0.000,23.49,5.14,0.000,-0.10,5.00,283.2,0.000,1.40
2003-02-17 21:30:00,-2.14,0.000,23.49,5.14,0.000,-0.30,5.00,296.8,0.000,1.10
2003-02-17 22:30:00,-1.84,0.000,23.49,5.14,0.000,-0.40,4.00,312.7,0.000,0.70
2003-02-17 23:30:00,-2.06,0.000,23.49,5.14,0.000,-0.60,4.00,331.9,0.000,0.50
2003-02-18 00:30:00,-2.17,0.000,23.49,5.14,0.000,-0.70,4.00,354.0,0.000,0.40
2003-02-18 01:30:00,-2.60,0.000,23.38,4.77,0.000,-0.70,4.00,16.8,0.000,0.70
2003-02-18 02:30:00,-2.60,0.000,23.38,4.77,0.000,-0.70,4.00,37.5,0.000,0.70
2003-02-18 03:30:00,-3.10,0.000,23.38,4.77,0.000,-1.00,3.00,55.0,0.000,0.50
2003-02-18 04:30:00,-2.95,0.000,23.38,4.77,0.000,-1.00,3.00,69.7,0.000,0.40
2003-02-18 05:30:00,-3.56,0.000,23.38,4.77,0.000,-1.00,3.00,82.5,0.000,0.80
2003-02-18 06:30:00,-3.76,0.000,23.38,4.77,0.000,-0.90,3.00,94.4,0.000,1.10
2003-02-18 07:30:00,-4.04,16.000,23.38,4.77,0.000,-1.00,3.00,105.9,16.000,1.10
2003-02-18 08:30:00,-4.04,56.000,23.38,4.77,9.159,-1.00,4.00,117.8,55.000,1.10
2003-02-18 09:30:00,-4.28,115.000,23.38,4.77,8.271,-0.80,4.00,130.5,113.000,1.60
2003-02-18 10:30:00,-4.68,153.000,23.38,4.77,8.642,-0.60,4.00,144.4,150.000,2.20
2003-02-18 11:30:00,-4.28,159.000,23.38,4.77,4.785,-0.30,5.00,159.6,157.000,2.50
2003-02-18 12:30:00,-4.79,192.000,23.38,4.77,2.225,-0.30,5.00,175.7,191.000,2.80
2003-02-18 13:30:00,-5.01,183.000,23.38,4.77,9.102,0.00,4.00,192.1,179.000,3.10
2003-02-18 14:30:00,-4.49,107.000,23.38,4.77,5.145,0.10,5.00,207.9,105.000,3.00
2003-02-18 15:30:00,-4.25,78.000,23.38,4.77,3.327,0.30,4.00,222.4,77.000,3.20
2003-02-18 16:30:00,-3.40,54.000,23.38,4.77,5.519,0.40,5.00,235.7,53.000,2.90
2003-02-18 17:30:00,-2.66,12.000,23.38,4.77,0.000,0.30,5.00,248.0,12.000,2.30
2003-02-18 18:30:00,-2.23,0.000,23.38,4.77,0.000,0.10,4.00,259.6,0.000,1.70
2003-02-18 19:30:00,-1.56,0.000,23.38,4.77,0.000,0.30,3.00,271.2,0.000,1.60
2003-02-18 20:30:00,-1.27,0.000,23.38,4.77,0.000,0.30,3.00,283.4,0.000,1.40
2003-02-18 21:30:00,-1.31,0.000,23.38,4.77,0.000,0.40,2.00,297.0,0.000,1.60
2003-02-18 22:30:00,-0.54,0.000,23.38,4.77,0.000,0.60,2.00,313.0,0.000,1.40
2003-02-18 23:30:00,-0.07,0.000,23.38,4.77,0.000,0.80,2.00,332.0,0.000,1.40
2003-02-19 00:30:00,-0.17,0.000,23.38,4.77,0.000,0.70,2.00,354.0,0.000,1.30
2003-02-19 01:30:00,0.16,0.000,23.17,4.16,0.000,0.90,2.00,16.7,0.000,1.40
2003-02-19 02:30:00,0.66,0.000,23.17,4.16,0.000,1.10,2.00,37.3,0.000,1.40
2003-02-19 03:30:00,0.97,0.000,23.17,4.16,0.000,1.40,2.00,54.8,0.000,1.70
2003-02-19 04:30:00,1.53,0.000,23.17,4.16,0.000,1.80,1.00,69.5,0.000,2.00
2003-02-19 05:30:00,1.66,0.000,23.17,4.16,0.000,2.20,1.00,82.3,0.000,2.60
2003-02-19 06:30:00,3.07,0.000,23.17,4.16,0.000,3.80,3.00,94.1,0.000,4.40
2003-02-19 07:30:00,3.40,2.000,23.17,4.16,0.000,4.00,4.00,105.7,2.000,4.50
2003-02-19 08:30:00,3.05,14.000,23.17,4.16,0.000,3.90,5.00,117.6,14.000,4.60
2003-02-19 09:30:00,3.14,30.000,23.17,4.16,0.000,4.10,5.00,130.3,30.000,4.90
2003-02-19 10:30:00,3.01,48.000,23.17,4.16,0.000,4.10,5.00,144.3,48.000,5.00
2003-02-19 11:30:00,3.14,57.000,23.17,4.16,0.000,4.10,4.00,159.5,57.000,4.90
2003-02-19 12:30:00,2.50,39.000,23.17,4.16,0.000,4.10,5.00,175.7,39.000,5.40
2003-02-19 13:30:00,2.51,32.000,23.17,4.16,0.000,4.00,4.00,192.2,32.000,5.20
2003-02-19 14:30:00,2.11,41.000,23.17,4.16,0.000,3.50,4.00,208.0,41.000,4.60
2003-02-19 15:30:00,1.11,33.000,23.17,4.16,0.000,2.60,4.00,222.6,33.000,3.70
2003-02-19 16:30:00,1.11,17.000,23.17,4.16,0.000,2.60,4.00,235.9,17.000,3.70
2003-02-19 17:30:00,0.23,6.000,23.17,4.16,0.000,2.20,4.00,248.2,6.000,3.60
2003-02-19 18:30:00,-0.05,0.000,23.17,4.16,0.000,1.80,3.00,259.9,0.000,3.10
2003-02-19 19:30:00,0.27,0.000,23.17,4.16,0.000,2.10,2.00,271.5,0.000,3.40
2003-02-19 20:30:00,-0.88,0.000,23.17,4.16,0.000,1.40,5.00,283.7,0.000,3.00
2003-02-19 21:30:00,-1.71,0.000,23.17,4.16,0.000,0.60,5.00,297.3,0.000,2.20
2003-02-19 22:30:00,-2.39,0.000,23.17,4.16,0.000,0.40,2.00,313.2,0.000,2.30
2003-02-19 23:30:00,-2.39,0.000,23.17,4.16,0.000,0.40,2.00,332.2,0.000,2.30
2003-02-20 00:30:00,-1.97,0.000,23.17,4.16,0.000,0.50,4.00,354.1,0.000,2.20
2003-02-20 01:30:00,-1.82,0.000,23.12,4.01,0.000,0.50,3.00,16.6,0.000,2.10
2003-02-20 02:30:00,-1.56,0.000,23.12,4.01,0.000,0.60,4.00,37.2,0.000,2.10
2003-02-20 03:30:00,-1.26,0.000,23.12,4.01,0.000,0.60,4.00,54.6,0.000,1.90
2003-02-20 04:30:00,-1.26,0.000,23.12,4.01,0.000,0.60,3.00,69.2,0.000,1.90
2003-02-20 05:30:00,-1.46,0.000,23.12,4.01,0.000,0.40,3.00,82.1,0.000,1.70
2003-02-20 06:30:00,-1.07,0.000,23.12,4.01,0.000,0.20,3.00,93.9,0.000,1.10
2003-02-20 07:30:00,-0.31,6.000,23.12,4.01,0.000,0.10,3.00,105.5,6.000,0.40
2003-02-20 08:30:00,-0.36,43.000,23.12,4.01,16.709,0.20,2.00,117.4,41.000,0.60
2003-02-20 09:30:00,-0.26,77.000,23.12,4.01,15.835,0.60,4.00,130.2,73.000,1.20
2003-02-20 10:30:00,-0.92,177.000,23.12,4.01,97.738,0.20,6.00,144.1,142.000,1.00
2003-02-20 11:30:00,-1.97,230.000,23.12,4.01,86.246,0.20,7.00,159.4,193.000,1.70
2003-02-20 12:30:00,-3.54,146.000,23.12,4.01,13.030,-0.60,8.00,175.7,140.000,1.50
2003-02-20 13:30:00,-3.42,127.000,23.12,4.01,24.424,-0.50,8.00,192.2,116.000,1.60
2003-02-20 14:30:00,-3.32,102.000,23.12,4.01,27.541,-0.30,8.00,208.1,91.000,1.90
2003-02-20 15:30:00,-3.70,49.000,23.12,4.01,0.000,-0.60,8.00,222.8,49.000,1.60
2003-02-20 16:30:00,-3.79,30.000,23.12,4.01,0.000,-0.80,8.00,236.1,30.000,1.30
2003-02-20 17:30:00,-3.76,8.000,23.12,4.01,0.000,-0.90,9.00,248.4,8.000,1.10
2003-02-20 18:30:00,-2.96,0.000,23.12,4.01,0.000,-0.50,8.00,260.1,0.000,1.30
2003-02-20 19:30:00,-3.35,0.000,23.12,4.01,0.000,-0.70,8.00,271.7,0.000,1.20
2003-02-20 20:30:00,-3.47,0.000,23.12,4.01,0.000,-0.80,8.00,284.0,0.000,1.10
2003-02-20 21:30:00,-3.76,0.000,23.12,4.01,0.000,-0.90,7.00,297.6,0.000,1.10
2003-02-20 22:30:00,-3.60,0.000,23.12,4.01,0.000,-0.90,7.00,313.5,0.000,1.00
2003-02-20 23:30:00,-3.76,0.000,23.12,4.01,0.000,-0.90,6.00,332.4,0.000,1.10
2003-02-21 00:30:00,-3.76,0.000,23.12,4.01,0.000,-0.90,6.00,354.1,0.000,1.10
2003-02-21 01:30:00,-2.93,0.000,22.95,3.48,0.000,-0.60,6.00,16.6,0.000,1.10
2003-02-21 02:30:00,-2.40,0.000,22.95,3.48,0.000,-0.40,7.00,37.0,0.000,1.10
2003-02-21 03:30:00,-2.02,0.000,22.95,3.48,0.000,-0.20,6.00,54.4,0.000,1.20
2003-02-21 04:30:00,-1.88,0.000,22.95,3.48,0.000,-0.20,7.00,69.0,0.000,1.10
2003-02-21 05:30:00,-1.63,0.000,22.95,3.48,0.000,-0.10,7.00,81.9,0.000,1.10
2003-02-21 06:30:00,-2.78,0.000,22.95,3.48,0.000,-0.60,6.00,93.7,0.000,1.00
2003-02-21 07:30:00,-2.66,3.000,22.95,3.48,0.000,-0.50,6.00,105.3,3.000,1.10
2003-02-21 08:30:00,-1.88,29.000,22.95,3.48,0.000,-0.20,6.00,117.2,29.000,1.10
2003-02-21 09:30:00,-1.63,90.000,22.95,3.48,0.000,-0.10,6.00,130.0,90.000,1.10
2003-02-21 10:30:00,-1.74,125.000,22.95,3.48,0.000,-0.20,7.00,144.0,125.000,1.00
2003-02-21 11:30:00,-1.91,132.000,22.95,3.48,0.000,-0.10,6.00,159.4,132.000,1.30
2003-02-21 12:30:00,-2.35,147.000,22.95,3.48,0.000,0.30,7.00,175.7,147.000,2.10
2003-02-21 13:30:00,-2.13,149.000,22.95,3.48,2.194,0.50,8.00,192.3,148.000,2.30
2003-02-21 14:30:00,-2.18,120.000,22.95,3.48,0.000,0.60,7.00,208.3,120.000,2.50
2003-02-21 15:30:00,-3.29,60.000,22.95,3.48,0.000,0.20,8.00,223.0,60.000,2.50
2003-02-21 16:30:00,-2.89,15.000,22.95,3.48,0.000,0.10,7.00,236.3,15.000,2.10
2003-02-21 17:30:00,-2.29,4.000,22.95,3.48,0.000,0.20,7.00,248.6,4.000,1.90
2003-02-21 18:30:00,-1.62,0.000,22.95,3.48,0.000,0.40,6.00,260.3,0.000,1.80
2003-02-21 19:30:00,-1.62,0.000,22.95,3.48,0.000,0.40,6.00,272.0,0.000,1.80
2003-02-21 20:30:00,-2.03,0.000,22.95,3.48,0.000,0.30,5.00,284.2,0.000,1.90
2003-02-21 21:30:00,-2.35,0.000,22.95,3.48,0.000,0.30,5.00,297.8,0.000,2.10
2003-02-21 22:30:00,-1.62,0.000,22.95,3.48,0.000,0.40,4.00,313.7,0.000,1.80
2003-02-21 23:30:00,-1.26,0.000,22.95,3.48,0.000,0.60,3.00,332.6,0.000,1.90
2003-02-22 00:30:00,-0.87,0.000,22.95,3.48,0.000,0.70,3.00,354.2,0.000,1.80
2003-02-22 01:30:00,-0.49,0.000,22.82,3.11,0.000,0.80,2.00,16.5,0.000,1.70
2003-02-22 02:30:00,-0.49,0.000,22.82,3.11,0.000,0.80,2.00,36.8,0.000,1.70
2003-02-22 03:30:00,-0.49,0.000,22.82,3.11,0.000,0.80,2.00,54.2,0.000,1.70
2003-02-22 04:30:00,-0.12,0.000,22.82,3.11,0.000,0.90,2.00,68.8,0.000,1.60
2003-02-22 05:30:00,-0.02,0.000,22.82,3.11,0.000,1.00,2.00,81.6,0.000,1.70
2003-02-22 06:30:00,0.33,0.000,22.82,3.11,0.000,1.20,1.00,93.5,0.000,1.80
2003-02-22 07:30:00,0.58,8.000,22.82,3.11,0.000,1.30,1.00,105.1,8.000,1.80
2003-02-22 08:30:00,1.04,34.000,22.82,3.11,0.000,1.60,1.00,117.1,34.000,2.00
2003-02-22 09:30:00,1.14,85.000,22.82,3.11,0.000,2.10,1.00,129.8,85.000,2.80
2003-02-22 10:30:00,1.47,139.000,22.82,3.11,0.000,2.80,1.00,143.9,139.000,3.80
2003-02-22 11:30:00,1.39,183.000,22.82,3.11,2.272,3.10,1.00,159.3,182.000,4.40
2003-02-22 12:30:00,1.17,242.000,22.82,3.11,12.721,3.40,2.00,175.7,236.000,5.10
2003-02-22 13:30:00,1.14,230.000,22.82,3.11,21.674,3.50,2.00,192.4,220.000,5.30
2003-02-22 14:30:00,1.79,140.000,22.82,3.11,12.190,3.70,2.00,208.4,135.000,5.20
2003-02-22 15:30:00,2.01,74.000,22.82,3.11,3.111,3.90,3.00,223.2,73.000,5.40
2003-02-22 16:30:00,2.40,30.000,22.82,3.11,0.000,3.90,3.00,236.6,30.000,5.10
2003-02-22 17:30:00,2.42,6.000,22.82,3.11,0.000,3.80,2.00,248.9,6.000,4.90
2003-02-22 18:30:00,2.42,0.000,22.82,3.11,0.000,3.80,2.00,260.6,0.000,4.90
2003-02-22 19:30:00,2.56,0.000,22.82,3.11,0.000,3.80,2.00,272.2,0.000,4.80
2003-02-22 20:30:00,2.56,0.000,22.82,3.11,0.000,3.80,2.00,284.5,0.000,4.80
2003-02-22 21:30:00,2.69,0.000,22.82,3.11,0.000,3.80,3.00,298.1,0.000,4.70
2003-02-22 22:30:00,2.38,0.000,22.82,3.11,0.000,3.40,4.00,314.0,0.000,4.20
2003-02-22 23:30:00,1.69,0.000,22.82,3.11,0.000,3.00,3.00,332.8,0.000,4.00
2003-02-23 00:30:00,1.22,0.000,22.82,3.11,0.000,2.70,4.00,354.3,0.000,3.80
2003-02-23 01:30:00,1.25,0.000,22.86,3.21,0.000,2.60,3.00,16.4,0.000,3.60
2003-02-23 02:30:00,1.39,0.000,22.86,3.21,0.000,2.60,2.00,36.7,0.000,3.50
2003-02-23 03:30:00,1.29,0.000,22.86,3.21,0.000,2.50,2.00,53.9,0.000,3.40
2003-02-23 04:30:00,1.43,0.000,22.86,3.21,0.000,2.50,2.00,68.6,0.000,3.30
2003-02-23 05:30:00,1.57,0.000,22.86,3.21,0.000,2.50,2.00,81.4,0.000,3.20
2003-02-23 06:30:00,1.32,0.000,22.86,3.21,0.000,2.40,3.00,93.3,0.000,3.20
2003-02-23 07:30:00,1.21,10.000,22.86,3.21,0.000,2.30,3.00,104.9,10.000,3.10
2003-02-23 08:30:00,0.93,38.000,22.86,3.21,0.000,2.30,3.00,116.9,38.000,3.30
2003-02-23 09:30:00,0.64,77.000,22.86,3.21,0.000,2.30,3.00,129.7,77.000,3.50
2003-02-23 10:30:00,-0.72,104.000,22.86,3.21,0.000,2.10,3.00,143.8,104.000,4.10
2003-02-23 11:30:00,-1.19,107.000,22.86,3.21,0.000,2.20,3.00,159.2,107.000,4.60
2003-02-23 12:30:00,-1.10,107.000,22.86,3.21,0.000,2.40,4.00,175.7,107.000,4.90
2003-02-23 13:30:00,-1.25,99.000,22.86,3.21,0.000,2.40,4.00,192.5,99.000,5.00
2003-02-23 14:30:00,-1.10,64.000,22.86,3.21,0.000,2.40,4.00,208.6,64.000,4.90
2003-02-23 15:30:00,-1.94,31.000,22.86,3.21,0.000,2.20,3.00,223.4,31.000,5.10
2003-02-23 16:30:00,-1.78,14.000,22.86,3.21,0.000,2.20,3.00,236.8,14.000,5.00
2003-02-23 17:30:00,-1.51,3.000,22.86,3.21,0.000,2.30,3.00,249.1,3.000,5.00
